"2089","Meenakshi Mission Hospital and Research Centre Blood Bank","9.947597","78.162318","Lake Area; Melur Road; Madurai; Tamil Nadu ","9894734003"
"2090","Thai Moogambigai Blood Bank and Clinical Laboratory","0","0","No. 3 Ground Floor (Northern Side);  Javahar Cross Street;  Gandhi Nagar","N/A"
"2091","The Apollo Speciality Hospital Blood Bank","9.927966","78.148775","No.14 Deputy Collectors Colony; Lake View Road; K.K. Nagar; Madurai",""
"2092","Vadamalayan Hospital Blood Bank","9.942846","78.130616","Vadamalayan Hospital; No.9B; PT Rajan Road; Chokkikulam; Reserve Police Line",""
"2093","Sivan Blood Bank Run by Lakshmiammal Memorial Trust","9.923292","78.140268","Plot No.10; D.No. 58A Kuruvikaran Salai; 1st Cross Street; Aringnar Anna Nagar","9865199411"
"2094","Velammal Medical College Hospital and Reserach Institute Blood Bank","9.887094","78.150868","Velammal Village; Madurai-Tuticorin Ring Road; Anuppanadi Madurai","N/A"
"2095","Satyam Blood Bank","0","0","No. 21C Old Kuyavar Palayam Road ","09842165654, 09943906500"
"2096","Annai Abirami Blood Bank","9.915247","78.119525","171/1; Opposite S K G & CO; South Masi Street; Kondaiyanaidu Ln; Periyar; Madurai Main","9943906500"
"2097","Vignesh Blood Bank","0","0","No. 101 Sivaganga Road","099440 98101"
"2098","Madhura Blood Bank","0","0","51 A; Harvey Nagar Main Road; Arasaradi","9894668215"
"2099","Christian Mission Hospital Blood Bank","9.915951","78.125557","E Veli St. Old Kuyavar Palayam Salai; Madurai Main; Madurai","9443475393"
"2100","Government Head Quarters Hospital Blood Bank","9.962367","77.788596","Government  Head quarters Hospital; Usilampatti; Madurai ","9787741087"
"2101","M/S Jeevan Blood Bank","0","0","Plot No.363; East 4th Cross street; KK Nagar",""
"2102","Government Hospital Blood Bank","11.10168","79.647377","GovernmentHospital; MainRoad; Mayiladuthurai","9566154714"
"2103","Government Head Quarters Hospital Blood Bank","10.77284","79.843885","Government Head Quarters Hospital; Nagapattinam","09790152596, 07845782299, 08608058463"
"2104","Bharath Clinical Laboratory and Blood Bank","0","0","No. 71/13; Trichy Main Road; Namakkal","9942397788"
"2105","Shharc Charity Blood Bank","11.215701","78.168668","39A; Dr. Shankaram Road; Gandhi Nagar (Near BSNL Office); Namakkal","9585500112"
"2106","Government Head Quarters Hospital Blood Bank","11.216752","78.168939","Government Head Quarters Hospital; Namakkal","9942933213"
"2107","Government Hospital Blood Bank","11.461112","78.185127","Government  Hospital; Rasipuram","094435 03984"
"2108","Government Hospital Blood Bank Thiruchengode","0","0","Thiruchengode; Namakkal.",""
"2109","Vivekanandha Medical Care Hospital Blood Bank","0","0","SF No.20/1;2; Elayampalayam; Tiruchengodu",""
"2110","Government Head Quarters Hospital Blood Bank","11.23657","78.860775","Government  Head Quarters Hospital;Thuraiyur Main Road; Perambalur","9047737699"
"2111","Muthu Medical Center Blood Bank (Muthu Charitable Trust)","11.238114","78.864898","No.153 Mettu Street  Opposite to Vegetable Market Perambalur; Tamil Nadu","9443747377"
"2112","Dhanalakshmi Srinivasan Medical College and Hospital Blood Bank","11.198683","78.872944","None","8489923825"
"2113","M/S Kanakesa Thevar Memorial Hospital Blood Bank","0","0","No 66 Chinnaiah Street; Pattukottai",""
"2114","Sree Meenakshi Multi Speciality Hospital Blood Bank (Run by Ayyamperumal and K Dakshinamoorthy Trust)","0","0","4215; South 4th Street;Pudukkottai",""
"2115","Government Head Quarters Hospital Blood Bank","10.378804","78.818264","Government Head Quarters Hospital; Santhanathapuram Pudukkottai","09442568866, 08012351765"
"2116","Government Hospital Blood Bank","10.180049","79.000136","The Medical Officer;  Taluk Government  Hospital; Aranthangi","7639364928"
"2117","Government Headquarters Hospital Blood Bank","9.363747","78.831928","Government Headquarters Hospital; Ramanathapuram"," 09443444159, 09842477708"
"2118","M/S Ramnad Blood Bank( Run by C.Lakshmiammal Memorial Trust)","0","0","No.1/225; &#34;Malligai illam&#34; Mahasakthi Nagar",""
"2119","Government Hospital Blood Bank","11.59695","78.60139","Cuddalore Main Road; Attur; Salem District ","094422 42717"
"2120","Annai Blood Bank","0","0","104/1; 1st floor; Sadagopar Street; North Udayarpalayam","9488693454"
"2121","Government Head Quarters Hospital Blood Bank","11.795825","77.798916","Government Head Quarters Hospital; Mettur Dam","09443203477, 09443388469"
"2122","Government Mohan Kumaramangalam Medical College Hospital Blood Bank","11.656585","78.153948","Super Specialty Block; Steel Plant Main Road; Salem","0888312266, 08760287458"
"2123","Sri Gokulam Hospital Blood Bank","11.672702","78.133827","No. 3/60; Mayanur Road; Salem","9842437887"
"2124","Sithi Vinayagar Blood Bank","11.671281","78.151721","No; 1C Vidhyalaya Road; Salem","9486499369"
"2125","Vinayaga Mission Kirubananda Variar Medical College Hospital Blood Bank","11.585415","78.06378","Sankari Main Road; Chinna Seeragapadi; Salem",""
"2126","KSM Blood Bank (Run by Maruti Charitable Trust)","11.666537","78.143476","245/10 ; 5th Cross street; Brindavan Road; Fairlands; Salem  ","09443273733, 09443823902 "
"2127","Salem Blood Bank","11.659085","78.168204","Run by SHHARC Charity Trust; 2A 3rd Agraharam;  (Opposite to Kasiwiswanathar Temple); Salem ","09585500116, 09585500113"
"2128","Kurinji Hospital Blood Bank","11.677233","78.135322","Tee Jay salai; Five Roads; Salem ","7373262110"
"2129","Maruti Blood Bank","11.672426","78.136187","Door No. 5; 5/1; Srinivasa Complex; (First Floor) Ram Nagar; Meyyanur; Salem","09443177063, 07708020001"
"2130","Sivaramji Blood Bank (Unit of Janaseva Trust)","0","0","No 266; Omalur main road",""
"2131","Salem Steel Authority of India Salem Steel Plant","11.654349","78.025247","Mohan Nagar; Salem",""
"2132","Minu Labs and Blood Bank","11.675357","78.131943","7.A/4; Ramakrishna Road; (Rajaji Road)","9443233744"
"2133","S Palaniyandi Mudaliar Memorial Hospital Blood Bank","11.661224","78.192156","No. 29 Cuddalore Road;  Ammapet; Salem ","099946 46314"
"2134","Sri Shellapha Hospital Blood Bank","11.659832","78.154862","239; Rajaram  Nagar; Near Gandhi Stadium; Salem ","09894264333, 09443391683"
"2135","M/S SKS Hospital Blood Bank ( Unit of SKS Hospital (I) Private Limited)","0","0","No 50/2; First Floor; Brindavan Road; Alagapuram",""
"2136","KaraiKudi Blood Centre (Run by Vivekananda Trust)","0","0","1st Floor; No.24/7; Ayyanar Puram 2nd Street","9894955818"
"2137","Government Sivagangai Medical College Hospital Blood Bank","9.838881","78.478259","Vanieyankudi; Sivagangai ","09443137776, 09842450637 "
"2138","Government Head Quarters Hospital Blood Bank","10.063948","78.777174","Government Head Quarters Hospital; Karaikudi; Sivagangai District ","09443503407, 09442768133 "
"2139","Sri Kaali Blood Bank","10.956521","79.37494","No. 165A Gandhi Adigal Salai; Kumbakonam;  Tamil Nadu ","9443249803"
"2140","Government Head Quarters Hospital Blood Bank","10.969246","79.385655","Government Head Quarters Hospital; Dr. Moorthy Road; Kumbakonam","7708581524"
"2141","Government Hospital Blood Bank","10.421081","79.317866","Palaniappan St.Nadimuthu Nagar; Pattukkottai; ","9787799089"
"2142","Thanjavur Medical College Hospital Blood Bank","10.758601","79.106601","Thanjavur Medical College Hospital; Thanjavur","09443586564, 09566313894"
"2143","Sri Kaali Blood Bank","10.785119","79.120603","No. 32 Thirunagar; Thanjavur","9443249803"
"2144","Voluntary Blood Bank","0","0","No. 2936 West Main Road; Thanjavur","9150522642"
"2145","KMR Blood Bank (Run by KMR Charitable Trust)","0","0","113A; (First Floor) Arulandha Nagar 7th Cross; Thanjavur",""
"2146","Government Raja Mirasudar Hospital","10.785541","79.1366","Government Raja Mirasudar Hospital; Thanjavur","8148601484"
"2147","Ambigai Blood Bank","0","0","No; 1877/1 West Main Road; Thanjavur","9488546965"
"2148","Lakshminarayana Blood Bank","10.764582","79.134439","No. 190 ;11 th cross;  Arulananda Ammal Nagar","09360342325, 09750253323, 09092142240"
"2149","Indian Red Cross Society Blood Bank","10.776729","79.12912","Indian Red Cross Society; 43/C; Al - Seraj Building; Medical College Road","09360315664, 09942176327 "
"2150","Meenakshi Hospital Blood Bank","10.745435","79.111902","SF No.244/2; 3rd Floor; Nilagiri Therkku Thottam Village;  Near New Bus Stand; Trichy Main Road; Tanjore ","8508744477"
"2151","Government Lawley Hospital Blood Bank","11.347494","76.792608","Government Lawley Hospital; Coonoor","9865627457"
"2152","Government Taluk Hospital Blood Bank","9.676495","77.240608","Government Taluk Hospital; Gudalur","9443165933"
"2153","Gudalur Adivasi Hospital Blood Bank (Previously named as Ashwini hospital & under Ashwini trust)","11.50223","76.498838","0/147 G7; Kothervayal; Gudalur; Kothervayal; Ashwini Hospital Road ","9486478308"
"2154","Government Head Quarters Hospital, Ooty","0","0","Ooty;Nilgiris",""
"2155","Government Head quarters Hospital","11.407951","76.700279","Government Head quarters Hospital;Udagamandalam","09443042335, 09597990506"
"2156","Military Hospital Blood Bank","11.367257","76.782632","Military Hospital; Wellington",""
"2157","Government Head Quarters Hospital Blood Bank","10.123029","77.53294","Government Head Quarters Hospital; Thenkarai; Periyakulam","7200343511"
"2158","Government Theni Medical College Hospital Blood Bank","10.006927","77.553185","Government  Theni Medical College; Kanavilaku; Madurai Road; Theni","09750398219, 09942855464, 09976165113"
"2159","Vikram Clinical Blood Bank","0","0","No. 409; Periakulam Road; Theni","904203618"
"2160","Government Head Quarters Hospital Blood Bank","13.127649","79.91098","Government  Thiruvallur Head Quarters Hospital; JN Road; Thiruvallur�","09943860348, 0944943104"
"2161","Government Medical College and Hospital Blood Bank","10.779139","79.606921","The Medical Officer;  Government  Medical College & Hospital; Collectrate Campus; Vilamal; Thiruvarur","08883917999, 09443282313, 09750428956"
"2162","Sri Venkateswara Hospital Blood Bank","0","0","No.16; Kamalayam West Bank; Tiruvarur",""
"2163","Government Head Quarters Hospital Blood Bank","9.175646","77.874168","Government Head Quarters Hospital; Kovilpatti; Thoothukudi","08012062297, 09629179751"
"2164","Sudiksha Prabhu Hospital Blood Bank and Research Centre","9.172693","77.864944","59;60; Chokkan Urani Street; AKS Theatre Road V.O.C. Nagar; Kadershan Koil; Kovilpatti","N/A"
"2165","Aarthi Hospital Blood Bank","9.174494","77.866384","60; Santhaipettai Road; Kovilpatti ","09688213113, 09442123346"
"2166","Government Thoothukudi Medical College Hospital Blood Bank","8.798061","78.136134","Palayamkottai Road; Thoothukudi  ","09842139132, 09790308787, 07598853127, 08012722728"
"2167","Tuticorin Blood Bank","8.808076","78.146747","No. 67/70; 1st Floor; North Car Street; Tuticorin","09443388571, 09443205542"
"2168","Rajesh Tilak Hospital Blood Bank","0","0","Door No 107J/79/53; PC Road; First floor; Rajesh Tilak Hospital Campus; West Millarpuram; Tuticorin",""
"2169","M/S Moses Blood Bank","0","0","No; 24 Teppakulam Street",""
"2170","M/S AVM Hospital Blood Bank","0","0","AVM Marimuthy Nadar Trust AVM associates Private Limited;  No. 135 Palayamkottai Road; Tuticorin",""
"2171","Southern Railway Hospital Blood Bank","10.784568","78.725301","Gold Rock; Railway colony",""
"2172","Bharath Heavy Electricals Limited Hospital Blood Bank","0","0","BHEL Main Hospital; Bharath Heavy Electricals Limited; Thiruverumbur; Trichy","9003972853"
"2173","Mahathma Gandhi Memorial Government Hospital Blood Bank","10.811588","78.677458","(Attached with KAP Vishwanathan Medical College) Mahathma Gandhi Memorial Government Hospital; EVR Road; Puthur; Trichy","09443060693, 09965519761, 09790365485,"
"2174","KMC Speciality Hospitals Blood Bank ( Kaveri Hospitals)","10.802301","78.680138","No. 6 Royal Road; Cantonment; Trichy ","09443965512, 09443076418"
"2175","Bharath Blood Bank  ","10.819196","78.676748","No; 15A Rishi Complex; II Floor;  Main Road; Thillainagar ","N/A"
"2176","Friends Blood Bank","0","0","No. 7C Williams Road; Contonment ",""
"2177","Victory Blood Bank","0","0","No.95 Salai Road; Woraiyur; Trichy",""
"2178","Doctors Blood Bank and Research Centre ","0","0","Doctors Blood Bank and Reseach Centre (Run by DDC Charitable Trust); 123/1; Puthur Main Road; Woraiyur",""
"2179","Chennai Medical College Hospital and Research Centre","10.954422","78.754891","SRM Medical College; Irungallar; Manachanallur; Trichy",""
"2180","Government Headquarters Hospital Blood Bank","10.604228","78.437862","Government  Head Quarters Hospital; Viralimalai Road; Manapparai","09965904997, 09791431198"
"2181","Church of South India Mission General Hospital Blood Bank","10.830302","78.67675","Woraiyur; Tiruchirappalli","09443685617, 09865297849, 094433 37664"
"2182","Child Jesus Hospital Blood Bank","10.805162","78.686566","Next to All India Radio; Promenade Road; Cantonment; Tiruchirappalli","9488414084"
"2183","Blood Bank of Shavana","0","0","13/333 First floor; Keelpagam Trichy Main Road; Manaparai","9244611750"
"2184","M/S Apollo Speciality Hospitals Blood Bank","0","0","2nd floor; Chennai By - Pass Road;  Ariyamangalam; Old Palpannai ",""
"2185","Government Hospital Blood Bank","8.702599","77.385988","Goverment Hospital; Ambasamudram","9443252905"
"2186","Bethel Blood Bank","0","0","No. 17 Thiruchendur  Road; Palayamkottai","9942018383"
"2187","Government Hospital Blood Bank","9.167302","77.535764","Government Hospital; Katcheri Road; Sankaran Kovil ","094439 95522"
"2188","Government Head Quarters Hospital Blood Bank","8.952567","77.315522","Government Head Quarters Hospital; Tenkasi","8438465334"
"2189","Shifa Hospitals Blood Bank","8.728161","77.710143","No. 82 Kailasapuram Middle Street; IIIrd Floor; Thirunelveli Junction; Thirunelveli","09443152817, 09843834757"
"2190","Tirunelveli Medical College Hospital Blood Bank","8.711749","77.75082","Tirunelveli Medical College Hospital; Tirunelveli","9843193801"
"2191","Kartheek Nursing Home Blood Bank","8.704073","77.738605","Complex No. 37 (STC Road) Perumal Puram 7th Street; Thirunelveli","091505 22642, 09443125280"
"2192","Life Line Blood Bank Component and Research Centre ","8.729758","77.719592","Run by Subashtika Charitable Society; 3rd Floor; Sri Sudharsan Hospital; No.4; Salai Street; Vannarpettai","9894124430"
"2193","Aarthi Hospital and Diagnostic Centre Blood Bank","8.716055","77.749882","No. 177/A-22/2; Trivandrum High Road Vannarapettai; Tirunelveli","09688213113, 08508664777"
"2194","Galaxy Hospital Blood Bank","8.733836","77.723049","North Bye Pass Road; Vannerpettai; Tirunelveli ","9942525580"
"2195","Sardar Raja Mission Hospital Blood Bank","0","0","Tirurajapuram; Kavalkinaru Junction","9442942400"
"2196","M/S Annai Blood Bank","0","0","M/S Annai Blood Bank (Run by Annai Medical Trust); No. 67 Pappu Sahib Complex;Melamuthuraman koil Street; Tenkasi",""
"2197","Government Hospital Blood Bank","10.732509","77.530473","Government  Hospital; Park Road; Near Taluk Office; Dharapuram","9626185212"
"2198","Revathy Medical Centre Blood Bank","11.120178","77.32933","No 10; CKP Layout 4th Floor; Valayankadu Main Road; Kumar Nagar (West) Avinashi Road; Tiruppur","09842247997, 09842233335 "
"2199","DSK Hospital Blood Bank","11.103261","77.369155","9 Kathir Nagar; Kangayam Main Road; Kathir Layout Road; Sathyamurthy Nagar; Tiruppur",""
"2200","Sri Kumaran Hospital Blood Bank","0","0","No. 774 A-DPN Road; Near Bus Stand",""
"2201","Government Head Quarters Hospital Blood Bank","11.076008","77.36898","Government Head Quarters Hospital; Dharapuram Road; Tiruppur ","9842230774"
"2202","Government Hospital Blood Bank","10.583823","77.247247","Government Hospital; VOC Street; Udumalpet","09894671046, 09750821412"
"2203","Udumalpet Indian Medical Association Rotary Blood Bank","10.586364","77.255039","UKP-IMA Building; K.P.N. Nagar Gandhinagar Post; Udumalpet",""
"2204","Government Medical College Hospital Blood Bank","12.225476","79.064744","Government Thiruvannamalai Medical College Hospital; Thiruvannamalai","09962910320, 09787527294 "
"2205","ST Thomas Hospital Blood Bank and Leprosy Centre","12.466265","79.335994","Chettupattu; Polur Road; Tiruvannamalai","9443252867"
"2206","Government Medical College Hospital Blood Bank","12.845971","79.135775","Arni Road; Arani Road; Opposite Staff Quarters; Adukkamparai; Vellore","9003508909"
"2207","Government Hospital Blood Bank","12.786665","78.716928","Government Hospital; Nethaji Road; Ambur","7708885992"
"2208","Bethesda Hospital Blood Bank","12.778149","78.720022","Mission Compound; Post Box No 56;  Ambur","9894053388"
"2209","Government Hospital Blood Bank Arakonam","0","0","Arakonam; Vellore",""
"2210","Government Hospital Blood Bank","12.945268","78.870574","Government Hospital; Gudiyatham","9003563054"
"2211","Government Head Quarters Hospital Blood Bank","12.49646","78.565713","Government Hospital; Railway Station Road; Achamangalam; Tirupattur","09443280350, 09047659868"
"2212","Government Hospital Blood Bank","12.676583","78.615933","Government Hospital; Vaniyambadi","09095524567, 08220800727"
"2213","CMC Hospital Blood Bank","12.92504","79.136105","IDA Scudder Road; Vellore; Tamil Nadu ","9655503150"
"2214","Masonic Blood Bank","12.930498","79.135092","W/BRO V Surendranath Reddy Memorial Trust ;No. 5/2 New Katpadi Road; Opposite to Hotal River view; Vellore","09849470612, 09443799998"
"2215","Sri Narayani Hospital and Research Centre Blood Bank","12.870762","79.089846","Sripuram; Thirumalaikodi; Vellore; Tamil Nadu ","9994467006"
"2216","Government Head Quarters Hospital Blood Bank","12.926168","79.356628","Government Head Quarters Hospital; Walaja","09600957070, 09884360270"
"2217","Government Head Quarters Hospital Blood Bank","11.737301","78.959375","Government Hospital; Kachirapalayam Road; Kallakurichi","09994595590, 09965625277"
"2218","Melmaruvathur Adiparasakthi Institute of Medical Sciences and Research Blood Bank","12.434226","79.81321","A unit of Adiparasuthi Charitable Medical Eductional Cultural Trust; Melmaruvathur; Kancheepuram","9442882041"
"2219","Government Hospital Blood Bank","12.241136","79.651734","Government Hospital; Hospital Road; Dindivanam ","09443497696, 08870562435"
"2220","St Joseph Hospital Blood Bank","12.219359","79.654492","Police line; Jayapuram; Tindivanam  ","9498098134"
"2221","Government Hospital Blood Bank","11.692762","79.285932","Government Hospital; Ulundurpettai","9443276936"
"2222","Balaji KMR Charitable Trust Blood Bank","0","0","27/B5; Trichy Trunk Road",""
"2223","Government Villupuram Medical College and Hospital Blood Bank","11.992895","79.516782","Government  Villupuram Medical College and Hospital; Mundiyambakkam; Villupuram","09750385117, 09942044686 "
"2224","GN Blood Bank","11.939851","79.487355"," Run by GG Educational and Charitable Trust; 7-C; Chairman Chidambaram Street; Villupuram","9443481222"
"2225","Government Hospital Blood Bank","9.502673","78.097224","Pandalkudi Road; Near Vellai Kottai; Aruppukottai ","099442 81973, 08940214961 "
"2226","Government Hospital Blood Bank","9.41412","77.597374","Government Hospital","09787200368, 09443103975"
"2227","Sai Blood Bank and Clinical Laboratory","0","0","No; 114 Chidambaranar Street; Sankaran Koil Road","9600674712"
"2228","Sri PAC Ramasamy Raja Rotary Blood Bank (Run by Rajapalayam rotary)","0","0","Old No :1069; New No : 170; Madurai to Tenkasi Road","9940166945"
"2229","Government Hospital Blood Bank","9.460615","77.786369","Government Hospital; Parasakthi colony; Near Sivakasi railway station; Shield Road","9486496169"
"2230","Sri Annai Blood Bank","0","0","Run by Nestle Foundation Trust; S.No. 49/8B 49/8C ward E Block No. 6.; Door No. 56 J2 Chairman A. Shanmuga Nadar Road","07373796390, 09843296390"
"2231","Virudhunagar Hindu Nadar V Dhanasamy Parimala Devi Medical Trust Blood Bank","0","0","No; 38 North Car Street","9043013213"
"2232","Government Head Quarters Hospital Blood Bank","9.588385","77.961917","Government Head Quarters Hospital; Ramamoorthy Road; Virudhunagar","09842261613, 08903881948, 09443569354"
"2233","Rajiv Gandhi Institute of Medical Sciences Blood Bank","19.664144","78.524732","Teachers Colony; Near State Bank of Hyderabad; Ground Floor; IP Block; Govt. District Head Quarters Hopsital Premises","9849905223"
"2234","Sri Lakshmi Blood bank","0","0","D.No.4-5-29/5; Sri Sai Maternity Hospital; Near Rly. Gate; Bhokthapur",""
"2235","Indian Red Cross Society Blood Bank","18.87247","79.444699"," Ground Floor; Area Hospital; I.B Chaurastha","7036222259"
"2236","Singareni Collieries Co. Ltd Blood bank","19.063129","79.487441","Sector-1; Area Hospital; Ramakrishnapur; Mandamarri (M); Bellampalli","09491144185, 09491344418"
"2237","Indian Red Cross Society Blood Bank","19.664062","78.532011","Area Hospital; Gajulpet Road near A1 Function Hall","8790988499"
"2238","The Singareni Collieries Co. Ltd","19.664062","78.532011","Area Hospital Blood Bank; Ramakrishnapuram","9491344418"
"2239","Prime Hospital Blood Bank","0","0","Plot No.4; Behind Mythrivanam Building; Ameerpet",""
"2240","Image Hospital Blood Bank ","0","0","A Division of Image Healthcare Limited;1st Floor; Image House; 8-3-903/F/12&1; Ameerpet",""
"2241","Challa Hospital Blood Bank (A Multi Speciality Hospital)","17.439581","78.450633","D.No. 7-1-71/A/1; 1st Floor; Dharam Karam Road; Ameerpet","NA"
"2242","Aarohi Blood Bank","17.411615","78.449834","No.6-3-182/1 to 3; 3rd Floor;  Lake View Palace;  Road No.1; Banjara Hills ","8106999686"
"2243","Institute of Transfusion Medicine and Research","17.42114","78.449212","Road.No.1; Banjara Hills","9866098101"
"2244","NTR Trust Blood Bank","17.423643","78.425977","D.No. 8-2-269/H/191/A/1; NTR Trust Bhavan; Road No. 2; Banjara Hills ","9963474040"
"2245","Care Hospital Blood Bank","17.412542","78.450258","1st Floor; Road No.1; Banjara Hills","NA"
"2246"," Star Hospitals Blood Bank","17.41567","78.439477"," A unit of Unimed Healthcare Private Limited; 6th floor;8-2-596/ Road No : 10; Banjara Hills","NA"
"2247","Basavatarakam Indo-American Cancer Hospital and Research Institute Blood Bank","0","0","Block.No. III; Cellar Portion;Road No.14; Banjara Hills",""
"2248","Mythri Charitable Trust Blood Bank and Transfusion Centre","17.391514","78.497215","3-4-808 1st Floor; Barkatpura; Bs C C Shroff Hospital; Barkatpura; Hyderabad; Telangana ","NA"
"2249","Sanjeevini Blood Bank","17.405787","78.499215","Sanjeevini Non-Governmental Organisation; Niveditha Orthopaedic Center; H.No.1-1-79/A; RTC Cross Road; Bhagyanagar; Hyderabad","NA"
"2250","Sai Vani Super Speciality Hospital Blood Bank ","0","0","A Unit of Viswa Health Institute Private Limited; D.No.1-2-365/36/6&7; 6th Floor; Ramakrishna Math Road; Domalguda; Hyderabad","8978021111"
"2251","The Military Hospital Blood Bank","0","0","Military Hospital Premises; Golconda",""
"2252","Rudhira Voluntary Blood Bank","17.406011","78.478212"," H.No.3-6-10/A;1st floor; Anasuya Commercial Complex; Liberty Road; Himayathnagar","NA"
"2253","Satya Nursing Home Blood Bank","17.404758","78.482139","D.No. 3-6-426; First Floor; Street No. 4; Himayatnagar; Hyderabad; Hyderabad District; Telangana ","9666699889"
"2254","Nizams Institute of Medical Sciences Blood Bank","17.421241","78.451389","Accident and Emergency Block; 2nd Floor; Road.No.1; Banjara Hills",""
"2255","The Osmania General Hospital Blood Bank","17.372522","78.473807"," Osmania General Hospital Premises; Hyderabad","9849546995"
"2256","MNJ  Institute of Oncology and Regional Cancer Centre Blood Bank","17.398812","78.462087","Ground Floor; Lakdikapool; Red Hills ","9949929429"
"2257","General Chest Hospital","17.445384","78.434951","Blood Bank Medical Officer;  Blood Bank; General and Chest Hospital; Irrumnuma; Hyderabad","9848445380"
"2258","Lions Club of Hyderabad(East) Bhanji Kheraj Blood Bank","17.520718","78.440959","Feroz Gandhi Park;  Bank Street; Koti; Hyderabad","N/A"
"2259","Blood Bank Thelasemia and Sickle Cell","17.385044","78.486671","Blood Bank Medical Officer; Blood Bank Thelasemia and Sick Cell; Hyderabad","9391029400"
"2260","Andhra Mahila Sabha Durgabhai Deshmukh Hospital & Blood Bank","17.4025","78.509832","Osmania University Road; Ram Nagar Gundu; Adikmet; Hyderabad; Telangana  ","NA"
"2261","Share Medical Care (Mediciti Hospital) Blood Bank","17.406546","78.471614","D.No. 5-9-22/B/103; Flat No.103; First Floor; My Home Sarovar Complex; Secretariat Road","NA"
"2262","Mahavir Hospital and Research Centre Blood Bank","0","0","D.No. 10-1-1; Ground Floor; Bhagwan Mahavir Marg; A.C. Guards; Masab Tank",""
"2263","Aditya Hospital Blood Bank","17.390308","78.481143","4-3-154/3; Beside Pragati College; Hanuman Tekdi; Abids; Hyderabad. ","9885642579"
"2264","Himabindhu Multispeciality Hospital Blood Bank","17.352329","78.506534","H.No. 17-1-383/1/1; 1st Floor; Vinay Nagar; Sagar Road; Santhosh Nagar","7097097990"
"2265","Genetic Products Charitable Association Blood Bank","0","0","D.No. 6-3-663/915; G-Block; Ground Floor; Kanthi Shikara Complex; Punjagutta",""
"2266","Thalassemia and Sickle Cell Society Vuppala Venkaiah Memorial Blood Bank","17.368886","78.480146","D.No.22-8-496 to 501; 1st and 2nd floor; Chatta Bazar X Road; Near City Civil Courts; Purana Haveli; Hyderabad ","NA"
"2267","NEW LIFE EDUCATIONAL SOCIETY BLOOD BANK ","17.37694","78.34905","22-1-1038;1st FLOOR;ABID ALI KHAN LIONS EYE HOSPITAL;DARULSHIFA; Hyderabad; TELANGANA","9948495035"
"2268","Apollo Hospital Blood Bank","17.415057","78.416515","Apollo hospital; Ground floor; Jubilee hills; Hyderabad ","4023607777"
"2269","Employees State Insurance Corporation Medical College Hospital Blood Bank","17.447882","78.439955","Second Floor; Radiology Block; Sanath nagar; Hyderabad","9640754300"
"2270","Venus Hospital Blood Bank","0","0","H.No.16-2-661/EFGH; Judges Colony; Malakpet; Hyderabad",""
"2271","Yashoda Super Speciality Hospitals Blood Bank","17.424342","78.457724","D.No. 6-3-903/A/4/F-3; 2nd floor; Shirdi Apartments; Somajiguda",""
"2272","Apollo Hospital Enterprises Ltd","17.39928","78.479256","D.No.3/5/836 to 838; main road; hyderguda; hyderabad. ","9849694039"
"2273","Lions Club Matadin Goel Blood Bank","17.403106","78.479609","Blood Bank Medical Officer;  Lions Club Matadin Goel Blood Bank; Himayatnagar; Hyderabad;","9441114036"
"2274","Chiranjeevi Blood Bank","17.428205","78.416539","Road No.1; Jubliee Hills checkpost","09849691315, 09849756785"
"2275","Owaisi Medical and Research Centre","17.34132","78.506714"," Nawab Lutfud Dowli Palace;  Kanchanbagh; Zafargadh;Santoshnagar;Hyderabad ","NA"
"2276","Apollo Hospital Enterprises Ltd, Apollo DRDO Hospital Blood Bank","0","0","D.No.18-14; Ground Floor; DMRL X Roads; Kanchanbagh; Hyderabad",""
"2277","Kamineni Health Services Pvt.Ltd. Blood Bank","17.392587","78.479728","D.No. 4-1-1227; Cellar Portion; Boggulakunta; Kingkoti; Hyderguda; Hyderabad District; Telangana ","NA"
"2278","The Government  Maternity Hospital","17.385808","78.48723","Blood bank;  Sultan Bazar; Koti; Hyderabad","9849488601"
"2279","Global Hospital Blood Bank","17.405254","78.463164","D.No.6-1-1070/1 to 4; Lakdikapool","NA"
"2280","Sri Balaji Blood Bank (A Unit of Sri Balaji Educational Society)","17.375363","78.497278","Cellar Portion; 16-8-923; Nalgonda X Road; Malakpet; Hyderabad","NA"
"2281","Vivekananda Environmental International Society Social Service Blood Bank","0","0","12-2-790/53/1; Ground and First Floor; Ayodhyanagar; Mehdipatnam",""
"2282","Premier Hospital Blood Bank","17.391657","78.427008","12-2-718; Nanal Nagar X Roads; Mehdipatnam; Hyderabad","NA"
"2283","Jaya Diagnostic Research Centre Medwin Hospital Blood Bank","0","0","6th Floor; 100; Raghava Ratna Towers; D.No. 5-8-316 to 322; Chiragali Lane; Nampally",""
"2284","Care Hospital Blood Bank (A Unit of Quality Care India Limited)","0","0","Third Floor; 5-4-199; 3rd Floor; J.N. Road; Nampally",""
"2285","Institute of Preventive Medicine","17.393915","78.490331","Public Health Laboratories and Food (Health) Administration; Narayanaguda; Hyderabad","9849905227"
"2286","M G M H BLOOD BANK (Government Modern Maternity Hospital)","17.365982","78.464893","Government Modern Maternity Hospital; Opp City College; Petlaburz; Hyderabad ","07207613965, 0984917280"
"2287","Rakshita Voluntary Blood Bank","17.381461","78.480605"," H.No.5-1-931; First Floor; Jambagh; Putlibowli","9849540078"
